"Report.ID","Category.of.Incident","Country.of.Incident","Date.of.Incident","Subject","Full.Scientific.Name","Description.Notes","Count","Kingdom","Phylum","Class","Order","Family","Genus","Species","Common.Name","Latitude","Longitude","Citation","Full.citation","Broad.region","Study.location","link","presence","tree_cover","travel_time","r20mm_precip_extreme","txn_temp_min_extreme","cdd_dry_spells","gdp_2020"
"MOR_01","2. Poaching / Illegal Harvesting","Malaysia","2014-12-20T00:00:00Z","1 male slow loris rescued from a mist net in Sibu","Nycticebus coucang","",1,"Animalia","Chordata","Mammalia","Primates","Lorisidae","Nycticebus","coucang","Slow Loris, Sunda Slow Loris, Loris lento, Loris lent",2.287284,111.830535,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,43,0,35,23.1669826507568,14.3999996185303,724419776
"MOR_02","2. Poaching / Illegal Harvesting","Indonesia","2018-01-15T00:00:00Z","1 dead Orangutan (headless) found on the Barito River, South Barito Regency, Central Kalimantan - 2 convicted","Pongo pygmaeus","The carcass was found decapitated and hairless, covered in lacerations.",1,"Animalia","Chordata","Mammalia","Primates","Hominidae","Pongo","pygmaeus","Bornean Orangutan, Orang-utan, OrangutÃƒÆ’Ã‚Â¡n, Orang-outan",-1.706678,114.844879,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,92.0999984741211,81,10.8999996185303,25.1389064788818,12.8000001907349,116006192
"MOR_03","2. Poaching / Illegal Harvesting","Liberia","2017-09-28T00:00:00Z","F/V Dzintars fishing trawler seized of the coast of Liberia","Primates","Monkey seized on board the ship",1,"Animalia","Chordata","Mammalia","Primates","","","","Apes, Monkeys, Simios, Monos, Primates",6.428055,-9.429499,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,78.9000015258789,140,45.4000015258789,26.3956031799316,6.59999990463257,3234840
"MOR_06","2. Poaching / Illegal Harvesting","Liberia","2017-09-28T00:00:00Z","F/V Dzintars fishing trawler seized of the coast of Liberia","Primates","Monkey seized on board the ship",1,"Animalia","Chordata","Mammalia","Primates","","","","Apes, Monkeys, Simios, Monos, Primates",8.460555,-11.779889,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,67.9000015258789,109,41.4000015258789,26.2505550384521,45.4000015258789,9491642
"MOR_07","2. Poaching / Illegal Harvesting","Congo","2018-08-01T00:00:00Z","1 gorilla & 1 elephant poached in Ntokou-Pikounda National Park - 1 convicted, 1 acquitted","Gorilla","",1,"Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","","Gorillas",0.3138046,16.5385799,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,98.1999969482422,1792,16.7000007629395,24.8270816802979,24,1396420
"MOR_08","2. Poaching / Illegal Harvesting","Congo","2018-11-30T00:00:00Z","5 red colobus monkeys poached in Lac Tele Community Reserve, Likouala Department - 1 convicted","Piliocolobus badius","",5,"Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Piliocolobus","badius","Red Colobus, Western Red Colobus, Colobo herrumbroso occidental, Colobe bai, Colobe bai d'Afrique occidentale, Colobe ferrugineux",1.251986,17.266228,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,98.6999969482422,1049,16.7000007629395,24.8270816802979,24,0
"MOR_09","2. Poaching / Illegal Harvesting","Indonesia","2014-12-19T00:00:00Z","Photos on Facebook show suspect with two dead Sulawesi monkeys","Macaca nigra","",2,"Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Macaca","nigra","Celebes Black Macaque, Celebes Crested Macaque, Gorontalo Macaque, Sulawesi Macaque, Macaca negra, CynopithÃƒÆ’Ã‚Â¨que nÃƒÆ’Ã‚Â¨gre, Macaque des CÃƒÆ’Ã‚Â©lÃƒÆ’Ã‚Â¨bes",1.5188421,124.8844867,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,66.8000030517578,0,20.2000007629395,25.1920967102051,10,223942816
"MOR_10","2. Poaching / Illegal Harvesting","Congo","2020-01-01T00:00:00Z","1 gorilla killed in Cuvette-Ouest Department","Gorilla","",1,"Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","","Gorillas",0.0476814,13.5147852,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,99.4000015258789,1157,17.8999996185303,25.0200958251953,8.89999961853027,1720678.375
"MOR_11","2. Poaching / Illegal Harvesting","Congo","2019-03-01T00:00:00Z","6 monkeys poached in Sangha Department - 1 convicted","Primates","Monkeys",6,"Animalia","Chordata","Mammalia","Primates","","","","Apes, Monkeys, Simios, Monos, Primates",1.466233,15.406808,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,99.9000015258789,1214,13.3999996185303,25.2927894592285,34,851843.875
"MOR_14","2. Poaching / Illegal Harvesting","Congo","2018-01-01T00:00:00Z","1 blue duiker & 1 chimpanzee poached in Adjala, Sangha Department - 1 convicted, 1 acquitted","Pan troglodytes","",1,"Animalia","Chordata","Mammalia","Primates","Hominidae","Pan","troglodytes","Chimpanzee, ChimpancÃƒÆ’Ã‚Â©, ChimpanzÃƒÆ’Ã‚Â©",2.0333329,15.1412452,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,99.9000015258789,755,13.3999996185303,25.2927894592285,34,1720893.75
"MOR_15","2. Poaching / Illegal Harvesting","Congo","2018-01-01T00:00:00Z","1 blue duiker & 1 chimpanzee poached in Adjala, Sangha Department - 1 convicted, 1 acquitted","Pan troglodytes","",1,"Animalia","Chordata","Mammalia","Primates","Hominidae","Pan","troglodytes","Chimpanzee, ChimpancÃƒÆ’Ã‚Â©, ChimpanzÃƒÆ’Ã‚Â©",1.7818533,13.7438059,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,98.5,1367,13.3000001907349,25.3546028137207,24.3999996185303,1675563.25
"MOR_16","2. Poaching / Illegal Harvesting","India","2014-04-01T00:00:00Z","Hundreds of grey langurs poached in Rajnandgaon District, Chhattisgarh","Semnopithecus entellus","",100,"Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Semnopithecus","entellus","Common Langur, Entellus Langur, Grey Langur, Hanuman Langur, Northern Plains Grey Langur, True Langur, HoulemÃƒÆ’Ã‚Â¡n, Langur comÃƒÆ’Ã‚Âºn, Langur hanuman, Entelle, Houleman",21.097103,81.030222,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,3,0,19.8999996185303,18.1468353271484,66.5,644634624
"MOR_17","2. Poaching / Illegal Harvesting","India","2014-09-29T00:00:00Z","54 dead monkeys found in Hardoi District, Uttar Pradesh","Primates","",54,"Animalia","Chordata","Mammalia","Primates","","","","Apes, Monkeys, Simios, Monos, Primates",27.4164715,80.2473372,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,10.1000003814697,11,2.90000009536743,9.14355754852295,79.3000030517578,221790784
"MOR_21","2. Poaching / Illegal Harvesting","Cameroon","2020-01-01T00:00:00Z","3 gorillas poached in South Cameroon - 2 convicted","Gorilla","",3,"Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","","Gorillas",2.543186,11.434063,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,98.5,191,7.69999980926514,25.5040340423584,18.7999992370605,4490278
"MOR_22","2. Poaching / Illegal Harvesting","Viet Nam","2020-07-12T00:00:00Z","1 northern white-cheeked gibbon injured from poaching incident at Muong Lan Border Station","Nomascus leucogenys","",1,"Animalia","Chordata","Mammalia","Primates","Hylobatidae","Nomascus","leucogenys","White-cheeked Crested Gibbon, White-cheeked Gibbon",20.7727525,103.7113603,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,42.0999984741211,166,21.7000007629395,24.5693912506104,33.5999984741211,28641946
"MOR_23","2. Poaching / Illegal Harvesting","Cameroon","2020-11-01T00:00:00Z","1 juvenile chimp poached in Cameroon - handed over to charity","Pan troglodytes","",1,"Animalia","Chordata","Mammalia","Primates","Hominidae","Pan","troglodytes","Chimpanzee, ChimpancÃƒÆ’Ã‚Â©, ChimpanzÃƒÆ’Ã‚Â©",9.05261,13.48323,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,0,23,13.8999996185303,25.905797958374,126.199996948242,11552556
"MOR_24","2. Poaching / Illegal Harvesting","India","2022-01-03T00:00:00Z","5 dead Capped Langur found in Behali reserve forest, Assam","Trachypithecus pileatus","",5,"Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Trachypithecus","pileatus","Bonneted Langur, Capped Langur, Capped Leaf Monkey, Capped Monkey, Langur capuchino, Langur de capa, Entelle pileuse, Langur ÃƒÆ’Ã‚Â  capuchon",26.8491144,93.3734035,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,31.8999996185303,17,52.2000007629395,15.6712741851807,42.5999984741211,141964032
"MOR_25","2. Poaching / Illegal Harvesting","Congo","2021-07-01T00:00:00Z","2 chimpanzees & 1 elephant poached in Congo - 2 convicted","Pan troglodytes","",2,"Animalia","Chordata","Mammalia","Primates","Hominidae","Pan","troglodytes","Chimpanzee, ChimpancÃƒÆ’Ã‚Â©, ChimpanzÃƒÆ’Ã‚Â©",-0.228021,15.827659,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,100,801,15.6999998092651,24.81960105896,11.6999998092651,4158804.5
"MOR_26","2. Poaching / Illegal Harvesting","Uganda","2021-09-27T00:00:00Z","2 chimpanzees killed in Bugoma Forest & Kabwoya Wildlife Reserve - 4 convicted","Pan troglodytes","",2,"Animalia","Chordata","Mammalia","Primates","Hominidae","Pan","troglodytes","Chimpanzee, ChimpancÃƒÆ’Ã‚Â©, ChimpanzÃƒÆ’Ã‚Â©",1.4046876,30.9692987,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,0,110,27.2999992370605,24.1211986541748,21.7999992370605,32032388
"MOR_27","2. Poaching / Illegal Harvesting","Uganda","2021-09-27T00:00:00Z","2 chimpanzees killed in Bugoma Forest & Kabwoya Wildlife Reserve - 4 convicted","Pan troglodytes","",2,"Animalia","Chordata","Mammalia","Primates","Hominidae","Pan","troglodytes","Chimpanzee, ChimpancÃƒÆ’Ã‚Â©, ChimpanzÃƒÆ’Ã‚Â©",0.7715875,31.3408362,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,23.7000007629395,46,20.5,23.3803234100342,20.3999996185303,25554524
"MOR_28","2. Poaching / Illegal Harvesting","Uganda","2021-09-27T00:00:00Z","2 chimpanzees killed in Bugoma Forest & Kabwoya Wildlife Reserve - 4 convicted","Pan troglodytes","",2,"Animalia","Chordata","Mammalia","Primates","Hominidae","Pan","troglodytes","Chimpanzee, ChimpancÃƒÆ’Ã‚Â©, ChimpanzÃƒÆ’Ã‚Â©",0.3000359,32.6379991,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,0,0,24.8999996185303,23.163330078125,16.5,475925632
"MOR_29","2. Poaching / Illegal Harvesting","Uganda","2021-09-27T00:00:00Z","2 chimpanzees killed in Bugoma Forest & Kabwoya Wildlife Reserve - 4 convicted","Pan troglodytes","",2,"Animalia","Chordata","Mammalia","Primates","Hominidae","Pan","troglodytes","Chimpanzee, ChimpancÃƒÆ’Ã‚Â©, ChimpanzÃƒÆ’Ã‚Â©",0.3161438,32.5758751,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,0,0,24.8999996185303,23.163330078125,16.5,495971040
"MOR_30","2. Poaching / Illegal Harvesting","Uganda","2021-09-27T00:00:00Z","2 chimpanzees killed in Bugoma Forest & Kabwoya Wildlife Reserve - 4 convicted","Pan troglodytes","",2,"Animalia","Chordata","Mammalia","Primates","Hominidae","Pan","troglodytes","Chimpanzee, ChimpancÃƒÆ’Ã‚Â©, ChimpanzÃƒÆ’Ã‚Â©",0.316727,32.57768,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,0,0,24.8999996185303,23.163330078125,16.5,495971040
"MOR_31","2. Poaching / Illegal Harvesting","Uganda","2022-04-27T00:00:00Z","1 male mountain gorilla released from snare in Bwinidi Impenetrable National Park","Gorilla beringei beringei","Gorrila: Nyiguru, sub-adult male (6.5 years old).
Gorilla Group: Bitukura.
The male mountain gorilla had a wire snare around his left forearm.

Park trackers kept a close eye on Nyiguru and his gorilla family. Gorilla Doctors conducted a follow-up veterinary monitoring visit to check on the status of NyiguruÃƒÂ¢Ã‚â‚¬Ã‚â„¢s wound healing. His is expected to make a full recovery.",1,"Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","beringei","Mountain Gorilla",-1.0806,29.6614,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,84.4000015258789,161,54.2000007629395,23.5631084442139,18.2000007629395,20495350
"MOR_32","2. Poaching / Illegal Harvesting","Central African Republic","2016-06-03T00:00:00Z","1 habituated male gorilla killed by poachers in the Dzanga Sangha Protected Area - 2 arrested","Gorilla gorilla gorilla","The male gorilla (Sosa) was 12 years old. Member of a habituated group: Mayele (one of three habituated groups in Dzanga Sangha).",1,"Animalia","Chordata","Mammalia","Primates","Hominidae","Gorilla","gorilla","Western Lowland Gorilla",3.0489232,16.1922828,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,99.9000015258789,521,18.7999992370605,25.7100925445557,53.0999984741211,394833.78125
"MOR_33","2. Poaching / Illegal Harvesting","Brazil","2022-08-08T00:00:00Z","30 capuchin monkeys poisoned in Mata dos Macacos, Sao Jose do Rio Preto, Sao Paulo State","Cebidae","",30,"Animalia","Chordata","Mammalia","Primates","Cebidae","","","New World Monkeys, Monos Del Nuevo Mundo, Singes Du Nouveau Monde",-20.8838308,-49.4124222,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,0,4,20.2999992370605,13.1192512512207,55.5,419549376
"MOR_34","2. Poaching / Illegal Harvesting","Brazil","2022-08-08T00:00:00Z","2 black-tufted marmosets poisoned in Educational Ecological Park, Sao Jose do Rio Preto, Sao Paulo State","Callithrix penicillata","",2,"Animalia","Chordata","Mammalia","Primates","Cebidae","Callithrix","penicillata","Black-pencilled Marmoset, Black-tufted-ear Marmoset, Ouistiti ÃƒÆ’Ã‚Â  pinceaux noirs",-20.8437633,-49.3870259,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,0,0,20.2999992370605,13.1192512512207,55.5,419549376
"MOR_35","2. Poaching / Illegal Harvesting","Gabon","2013-04-21T00:00:00Z","mandrill, bushpig & antelope poached in Ivindo National park - 2 convicted","Mandrillus sphinx","",1,"Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Mandrillus","sphinx","Mandrill, Mandril",0.117555,12.3834349,"Wildlife Trade Portal","Wildlife Trade Portal","","","https://www.wildlifetradeportal.org",1,99.5,547,18.5,25.0798034667969,6.59999990463257,1646051.625
"MOR_40","2. HWC","Uganda","","2a. HWC","Gorilla beringei beringei","",7,"","","","Primates","Hominidae","","","mountain gorilla",-1.0521495,29.6201006,"Baker, 2004","Baker J. 2004. Evaluating conservation policy: integrated conservation and development in bwindi impenetrable national park, Uganda. University of Kent, Duffell Institute of Conservation and Ecology, Doctor of Philosophy","Africa","Bwindi Impenetrable National Park","http://scholar.google.co.uk/scholar?q=Evaluating+conservation+policy:+integrated+conservation+and+development+in+bwindi+impenetrable+natio&btnG=&hl=en&as_sdt=0%2C5",1,0,114,54.2000007629395,23.5631084442139,18.2000007629395,20495350
"MOR_51","3. Both","Malaysia","","1a. Terrestrial animal hunting and collection; 2a. HWC","Pongo pygmaeus","",1,"","","","Primates","Hominidae","","","Bornean orangutan",1.72933602,111.4801377,"Pandong et al. 2019","Pandong J, Gumala M, Atonc ZM, Sabkid MS, Koh LP. 2019. Threats and lessons learned from past orangutan conservation strategies in Sarawak, Malaysia. Biological Conservation 234: 56Ã‚â€“63","Asia","Sarawak","http://scholar.google.co.uk/scholar?q=Threats+and+lessons+learned+from+past+orangutan+conservation+strategies+in+Sarawak,+Malaysia&btnG=&hl=en&as_sdt=0%2C5",1,72.8000030517578,87,35,23.1669826507568,14.3999996185303,37038092
"MOR_54","1. Exploitation","Indonesia","","1a. Terrestrial animal hunting and collection","Symphalangus syndactylus","",6,"","","","Primates","Hylobatidae","","","siamang",-1.2278,111.7406,"Nijman et al. 2009","Nijman V, Yang Martinez CF, Shepherd CR. 2009. Saved from trade: Donated and confiscated gibbons in zoos and rescue centres in Indonesia.","Asia","Indonesia","http://scholar.google.co.uk/scholar?q=Saved+from+trade:+Donated+and+confiscated+gibbons+in+zoos+and+rescue+centres+in+Indonesia&btnG=&hl=en&as_sdt=0%2C5",1,80.0999984741211,797,24.6000003814697,24.4189281463623,12.6999998092651,0
"MOR_68","1. Exploitation","Mexico","","1a. Terrestrial animal hunting and collection","Ateles geoffroyi","",51,"","","","Primates","Atelidae","","","Geoffroy's spider monkey",17.46439246,-96.82552548,"Mases-GarcÃƒÂ­a et al. 2021","Mases-GarcÃƒÂ­a CA, Briones-Salas M, Sosa-Escalante JS. 2021. Assessment of wildlife crime in a high-biodiversity region of Mexico. Journal for Nature Conservation 59:125932","Latin America","Oaxaca","http://scholar.google.co.uk/scholar?q=Assessment+of+wildlife+crime+in+a+high-biodiversity+region+of+Mexico&btnG=&hl=en&as_sdt=0%2C5",1,39.7999992370605,83,15.5,25.0403289794922,40.2999992370605,52376320
"MOR_70","1. Exploitation","China","","1a. Terrestrial animal hunting and collection","Saimiri sciureus","",24,"","","","Primates","Cebidae","","","common squirrel monkey",35.88,104.2,"Jiao & Lee, 2021","Jiao Y & Lee TM. 2021. The global magnitude and implications of legal and illegal wildlife trade in China. Orxy (first view): 1-8","Asia","China","http://scholar.google.co.uk/scholar?q=The+global+magnitude+and+implications+of+legal+and+illegal+wildlife+trade+in+China&btnG=&hl=en&as_sdt=0%2C5",1,1,5,10.8999996185303,8.34829139709473,24.8999996185303,397584000
"MOR_73","3. Both","Congo, the Democratic Republic of; Rwanda; Uganda","","1a. Terrestrial animal hunting and collection; 2a. HWC","Gorilla beringei beringei","",1,"","","","Primates","Hominidae","","","mountain gorilla",-1.41371255,29.52446996,"Robbins et al. 2011","Robbins MM, Gray M, Fawcett KA, Nutter FB, Uwingeli P, Mburanumwe I, Kagoda E, Basabose A, Stoinski TS, Cranfield MR, Byamukama J, Spelman LH, Robbins AM. 2011. Extreme Conservation Leads to Recovery of the Virunga Mountain Gorillas. PLoS ONE 6(6): e19788","Africa","Uganda (Mgahinga Gorilla National Park), Rwanda (Parc National des Volcans), and the Democratic Republic of Congo (Parc National des Virungas)","http://scholar.google.co.uk/scholar?q=Extreme+Conservation+Leads+to+Recovery+of+the+Virunga+Mountain+Gorillas&btnG=&hl=en&as_sdt=0%2C5",1,0,86,62.2000007629395,24.2294101715088,34.7999992370605,4630789
"MOR_77","1. Exploitation","Gabon","","1a. Terrestrial animal hunting and collection","Pan troglodytes","",15,"","","","Primates","Hominidae","","","chimpanzee",-2.7463448,10.02347949,"Thibault & Blaney, 2003","Thibault M & Blaney S. 2003. The Oil Industry as an Underlying Factor in the Bushmeat Crisis in Central Africa. Conservation Biology 17(6): 1807Ã‚â€“1813","Africa","Gamba","http://scholar.google.co.uk/scholar?q=The+Oil+Industry+as+an+Underlying+Factor+in+the+Bushmeat+Crisis+in+Central+Africa&btnG=&hl=en&as_sdt=0%2C5",1,0,801,20.5,25.6176605224609,32.2000007629395,71143752
"MOR_79","1. Exploitation","Congo, The Democratic Republic Of The","","1a. Terrestrial animal hunting and collection","Gorilla beringei graueri","",1,"","","","Primates","Hominidae","","","eastern lowland gorilla",-2.30457928,28.75852841,"Yamagiwa, 2003","Yamagiwa J. 2003. Bushmeat Poaching and the Conservation Crisis in Kahuzi-Biega National Park, Democratic Republic of the Congo. Journal of Sustainable Forestry 16(3-4): 111-130","Africa","Kahuzi-Biega National Park","http://scholar.google.co.uk/scholar?q=Bushmeat+poaching+and+the+conservation+crisis+in+kahuzi-biega+national+park,+democratic+republic+of+&btnG=&hl=en&as_sdt=0%2C5",1,75.5999984741211,16,62.2000007629395,24.2294101715088,34.7999992370605,22436000
"MOR_81","1. Exploitation","Brazil","","1a. Terrestrial animal hunting and collection","Callithrix penicillata","",5,"","","","Primates","Callitrichidae","","","black-tufted marmoset",-13.83,-39.16,"Flesher & Laufer 2013","Flesher KM, Laufer J. 2013. Protecting wildlife in a heavily hunted biodiversity hotspot: a case study from the Atlantic Forest of Bahia, Brazil. Tropical Conservation Science;6(2):181-200.","Latin America","Reserva EcolÃƒÂ³gica Michelin","http://scholar.google.co.uk/scholar?q=Protecting+wildlife+in+a+heavily+hunted+biodiversity+hotspot:+A+case+study+from+the+Atlantic+Forest+&btnG=&hl=en&as_sdt=0%2C5",1,54.3999977111816,37,19.7999992370605,26.5518093109131,25.1000003814697,135411776
"MOR_93","1. Exploitation","Thailand","","1a. Terrestrial animal hunting and collection","Hylobates lar","",7,"","","","Primates","Hylobatidae","","","lar gibbon",15.3333647,98.9164846,"Steinmetz et al. 2006","Steinmetz R, Chutipong W, Seuaturien N. 2006. Collaborating to conserve large mammals in Southeast Asia. Conservation Biology;20(5):1391-401.","Asia","Thung Yai Naresuan Wildlife Sanctuary","http://scholar.google.co.uk/scholar?q=Collaborating+to+conserve+large+mammals+in+Southeast+Asia&btnG=&hl=en&as_sdt=0%2C5",1,95.5999984741211,470,6,25.5967864990234,52.7999992370605,3430886.75
"MOR_95","3. Both","Congo, The Democratic Republic Of The; Rwanda; Uganda","","1a. Terrestrial animal hunting and collection; 2a. HWC","Gorilla beringei beringei","",1,"","","","Primates","Hominidae","","","mountain gorilla",-0.15,29.3,"Gray & Kalpers 2005.","Gray M, Kalpers J. 2005. Ranger based monitoring in the VirungaÃ‚â€“Bwindi region of East-Central Africa: a simple data collection tool for park management. Biodiversity & Conservation;14(11):2723-41.","Africa","VirungaÃ‚â€“Bwindi region of East-Central Africa","http://scholar.google.co.uk/scholar?q=Ranger+based+monitoring+in+the+Virunga-Bwindi+region+of+East-Central+Africa:+A+simple+data+collectio&btnG=&hl=en&as_sdt=0%2C5",1,21.7000007629395,22,54.2000007629395,23.5631084442139,18.2000007629395,7142491.5
"MOR_103","1. Exploitation","Rwanda; Uganda","","1a. Terrestrial animal hunting and collection","Gorilla beringei beringei","",1,"","","","Primates","Hominidae","","","mountain gorilla",-1.39,29.64,"Sabuhoro et al., 2020","Sabuhoro, E., Wright, B., Powell, R.B., Hallo, J.C., Layton, P.A., Munanura, I.E. 2020. Perceptions and Behaviors of Indigenous Populations Regarding Illegal Use of Protected Area Resources in East AfricaÃ‚â€™s Mountain Gorilla Landscape. Environmental Management 65(3): 410-419","Africa","Rwanda; Uganda","http://scholar.google.co.uk/scholar?q=Perceptions+and+Behaviors+of+Indigenous+Populations+Regarding+Illegal+Use+of+Protected+Area+Resource&btnG=&hl=en&as_sdt=0%2C5",1,0,131,62.2000007629395,24.2294101715088,34.7999992370605,40434716
"MOR_104","1. Exploitation","Brazil","","1a. Terrestrial animal hunting and collection","Callithrix jacchus","",31,"","","","Primates","Callitrichidae","","","common marmoset",-5.72,-36.54,"Oliveria et al., 2020","Oliveria, E., de Freitas Torres, D., da Nobrega Alves, R.R. 2020. Wild animals seized in a state in Northeast Brazil: Where do they come from and where do they go? Environment, Development and Sustainability 22(3):2343-2363","Latin America","Rio Grande do Norte","http://scholar.google.co.uk/scholar?q=Wild+animals+seized+in+a+state+in+Northeast+Brazil:+Where+do+they+come+from+and+where+do+they+go?&btnG=&hl=en&as_sdt=0%2C5",1,95.4000015258789,82,2.79999995231628,20.3811092376709,179.100006103516,64892792
"MOR_107","1. Exploitation","Indonesia","","1a. Terrestrial animal hunting and collection","Pongo abelii","",2,"","","","Primates","Hominidae","","","Sumatran orangutan",-0.79,113.92,"Nijman, 2017","Nijman V. 2017. Orangutan trade, confiscations, and lack of prosecutions in Indonesia. American Journal of Primatology 9999:e22652","Asia","Indonesia","http://scholar.google.co.uk/scholar?q=Orangutan+trade,+confiscations,+and+lack+of+prosecutions+in+Indonesia&btnG=&hl=en&as_sdt=0%2C5",1,88,169,25.8999996185303,24.4370555877686,11.5,2385538.75
"MOR_113","1. Exploitation","Indonesia","","1a. Terrestrial animal hunting and collection","Pongo pygmaeus","",1,"","","","Primates","Hominidae","","","Bornean orangutan",0.054149,110.2473128,"Freund et al. 2011","Freund C, Rahman E, Knott C. 2011. Ten years of orangutan-related wildlife crime investigation in West Kalimantan, Indonesia. American Journal of Primatology 9999: 22620","Asia","West Kalimantan","http://scholar.google.co.uk/scholar?q=Ten+years+of+orangutan-related+wildlife+crime+investigation+in+West+Kalimantan,+Indonesia&btnG=&hl=en&as_sdt=0%2C5",1,49.4000015258789,116,19.1000003814697,23.8217620849609,15.1999998092651,13701198
"MOR_124","3. Both","Indonesia","","1a. Terrestrial animal hunting and collection; 2a. HWC","Pongo pygmaeus","",1,"","","","Primates","Hominidae","","","Bornean orangutan",-0.4788224,111.1115386,"Sherman et al. 2020","Sherman J, Ancrenaz M, Meijaard E. 2020. Shifting apes: Conservation and welfare outcomes of Bornean orangutan rescue and release in Kalimantan, Indonesia. Journal for Nature Conservation 55: 125807","Asia","Kalimantan","http://scholar.google.co.uk/scholar?q=Shifting+apes:+Conservation+and+welfare+outcomes+of+Bornean+orangutan+rescue+and+release+in+Kalimant&btnG=&hl=en&as_sdt=0%2C5",1,72.4000015258789,528,18.5,24.4010314941406,13.1000003814697,7255561
"MOR_128","1. Exploitation","Cambodia","","1a. Terrestrial animal hunting and collection","","",1,"","","","Primates","","","","",12.14543955,104.9806145,"Heinrich et al. 2020","Heinrich S, Ross JV, Gray TNE, Delean S, Marx N, Cassey P. 2020. Plight of the commons: 17 years of wildlife trafficking in Cambodia. Biological Conservation 241: 108379","Asia","Cambodia","http://scholar.google.co.uk/scholar?q=Plight+of+the+commons:+17+years+of+wildlife+trafficking+in+Cambodia&btnG=&hl=en&as_sdt=0%2C5",1,3.70000004768372,61,11.6000003814697,27.8695373535156,32.0999984741211,77931632
"MOR_129","1. Exploitation","Tanzania, United Republic Of","","1a. Terrestrial animal hunting and collection","Pan troglodytes","",5,"","","","Primates","Hominidae","","","chimpanzee",-5.5,30.6,"Piel et al., 2015","Piel, A.K., Leonel, A., Johnson, C., Stewart, F.A. 2015. Deterring poaching in western Tanzania: The presence of wildlife researchers. Global Ecology and Conservation 3:188-199","Africa","Issa Valley","http://scholar.google.co.uk/scholar?q=Deterring+poaching+in+western+Tanzania:+The+presence+of+wildlife+researchers&btnG=&hl=en&as_sdt=0%2C5",1,50.6000022888184,266,27.8999996185303,25.6493740081787,111.5,6031397
"MOR_130","1. Exploitation","Cameroon","","1a. Terrestrial animal hunting and collection","Gorilla gorilla gorilla","",5,"","","","Primates","Hominidae","","","western lowland gorilla",4.05,12.96,"Nguyen et al., 2021","Nguyen, L., Fossung, E.E., Nkoa, C.A., Humle, T. 2021. Understanding consumer demand for bushmeat in urban centers of Cameroon with a focus on pangolin species. Conservation Science and Practice 3(6):1-11","Africa","SE Cameroon","http://scholar.google.co.uk/scholar?q=Understanding+consumer+demand+for+bushmeat+in+urban+centers+of+Cameroon+with+a+focus+on+pangolin+spe&btnG=&hl=en&as_sdt=0%2C5",1,94,106,13.1999998092651,25.7864208221436,35.2999992370605,9280488
